#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-13 22:34:45.432
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.448033,1.58165
-0.447908,1.58233
-0.447783,1.58233
-0.447658,1.58233
-0.447533,1.58302
-0.447408,1.58199
-0.447283,1.58165
-0.447158,1.58131
-0.447033,1.58097
-0.446908,1.58097
-0.446783,1.58097
-0.446658,1.58165
-0.446533,1.58199
-0.446408,1.58199
-0.446283,1.58233
-0.446158,1.58233
-0.446033,1.58302
-0.445908,1.58267
-0.445783,1.58233
-0.445658,1.58233
-0.445533,1.58233
-0.445408,1.58233
-0.445283,1.58131
-0.445158,1.58028
-0.445033,1.58062
-0.444908,1.58097
-0.444783,1.58097
-0.444658,1.58028
-0.444533,1.57994
-0.444408,1.57994
-0.444283,1.57994
-0.444158,1.58028
-0.444033,1.58097
-0.443908,1.58097
-0.443783,1.58097
-0.443658,1.58165
-0.443533,1.58199
-0.443408,1.58233
-0.443283,1.58267
-0.443158,1.58267
-0.443033,1.58336
-0.442908,1.58336
-0.442783,1.58302
-0.442658,1.58302
-0.442533,1.58438
-0.442408,1.58438
-0.442283,1.58438
-0.442158,1.58302
-0.442033,1.58336
-0.441908,1.58404
-0.441783,1.58302
-0.441658,1.58302
-0.441533,1.5837
-0.441408,1.5837
-0.441283,1.58302
-0.441158,1.58302
-0.441033,1.58336
-0.440908,1.58302
-0.440783,1.58267
-0.440658,1.58267
-0.440533,1.58302
-0.440408,1.58336
-0.440283,1.58267
-0.440158,1.58165
-0.440033,1.58267
-0.439908,1.58302
-0.439783,1.58336
-0.439658,1.58336
-0.439533,1.58336
-0.439408,1.58404
-0.439283,1.5837
-0.439158,1.5837
-0.439033,1.58438
-0.438908,1.58438
-0.438783,1.58404
-0.438658,1.5837
-0.438533,1.58404
-0.438408,1.58438
-0.438283,1.58404
-0.438158,1.58336
-0.438033,1.5837
-0.437908,1.58438
-0.437783,1.58541
-0.437658,1.58438
-0.437533,1.58473
-0.437408,1.58541
-0.437283,1.58507
-0.437158,1.5837
-0.437033,1.58302
-0.436908,1.58267
-0.436783,1.58199
-0.436658,1.58131
-0.436533,1.58199
-0.436408,1.58267
-0.436283,1.58199
-0.436158,1.58165
-0.436033,1.58165
-0.435908,1.58165
-0.435783,1.58131
-0.435658,1.58131
-0.435533,1.58097
-0.435408,1.58165
-0.435283,1.58267
-0.435158,1.58233
-0.435033,1.58302
-0.434908,1.58336
-0.434783,1.58233
-0.434658,1.58267
-0.434533,1.58199
-0.434408,1.58336
-0.434283,1.58438
-0.434158,1.58336
-0.434033,1.58302
-0.433908,1.58438
-0.433783,1.5837
-0.433658,1.58302
-0.433533,1.58267
-0.433408,1.58336
-0.433283,1.58336
-0.433158,1.58267
-0.433033,1.58233
-0.432908,1.58165
-0.432783,1.58199
-0.432658,1.58199
-0.432533,1.58165
-0.432408,1.58233
-0.432283,1.58199
-0.432158,1.58267
-0.432033,1.58233
-0.431908,1.58199
-0.431783,1.58233
-0.431658,1.58165
-0.431533,1.58199
-0.431408,1.58199
-0.431283,1.58165
-0.431158,1.58233
-0.431033,1.58267
-0.430908,1.58267
-0.430783,1.58267
-0.430658,1.58233
-0.430533,1.58302
-0.430408,1.58267
-0.430283,1.58233
-0.430158,1.58233
-0.430033,1.58233
-0.429908,1.58267
-0.429783,1.58302
-0.429658,1.58302
-0.429533,1.58233
-0.429408,1.58165
-0.429283,1.58199
-0.429158,1.58199
-0.429033,1.58165
-0.428908,1.58131
-0.428783,1.58165
-0.428658,1.58131
-0.428533,1.58062
-0.428408,1.58028
-0.428283,1.58062
-0.428158,1.58062
-0.428033,1.58028
-0.427908,1.58062
-0.427783,1.58097
-0.427658,1.58097
-0.427533,1.58062
-0.427408,1.58062
-0.427283,1.58165
-0.427158,1.58199
-0.427033,1.58233
