#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-22 13:50:03.416
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 2.75 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.4617,2.95945
-0.461575,2.95979
-0.46145,2.95979
-0.461325,2.96013
-0.4612,2.96047
-0.461075,2.96013
-0.46095,2.96081
-0.460825,2.96081
-0.4607,2.96047
-0.460575,2.96047
-0.46045,2.96081
-0.460325,2.96081
-0.4602,2.9615
-0.460075,2.96115
-0.45995,2.9615
-0.459825,2.9615
-0.4597,2.9615
-0.459575,2.96081
-0.45945,2.96081
-0.459325,2.9615
-0.4592,2.9615
-0.459075,2.96184
-0.45895,2.96218
-0.458825,2.96218
-0.4587,2.96218
-0.458575,2.96286
-0.45845,2.96218
-0.458325,2.96252
-0.4582,2.96286
-0.458075,2.96286
-0.45795,2.96286
-0.457825,2.96286
-0.4577,2.96286
-0.457575,2.96286
-0.45745,2.96321
-0.457325,2.96286
-0.4572,2.96389
-0.457075,2.96355
-0.45695,2.96355
-0.456825,2.96355
-0.4567,2.96286
-0.456575,2.96355
-0.45645,2.96355
-0.456325,2.96321
-0.4562,2.96389
-0.456075,2.96355
-0.45595,2.96355
-0.455825,2.96355
-0.4557,2.96286
-0.455575,2.96355
-0.45545,2.96286
-0.455325,2.96286
-0.4552,2.96355
-0.455075,2.96286
-0.45495,2.96321
-0.454825,2.96321
-0.4547,2.96321
-0.454575,2.96286
-0.45445,2.96252
-0.454325,2.96252
-0.4542,2.96286
-0.454075,2.96252
-0.45395,2.96252
-0.453825,2.96286
-0.4537,2.96321
-0.453575,2.96218
-0.45345,2.96286
-0.453325,2.96218
-0.4532,2.96218
