#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-25 15:15:26.706
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Either Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.469466,1.5068
-0.469341,1.5085
-0.469216,1.51021
-0.469091,1.51192
-0.468966,1.51261
-0.468841,1.51397
-0.468716,1.51602
-0.468591,1.51807
-0.468466,1.52013
-0.468341,1.52183
-0.468216,1.5232
-0.468091,1.52491
-0.467966,1.52696
-0.467841,1.52799
-0.467716,1.5297
-0.467591,1.5314
-0.467466,1.5338
-0.467341,1.53448
-0.467216,1.53482
-0.467091,1.53619
-0.466966,1.53756
-0.466841,1.53927
-0.466716,1.54029
-0.466591,1.54098
-0.466466,1.54234
-0.466341,1.54303
-0.466216,1.54439
-0.466091,1.54576
-0.465966,1.54713
-0.465841,1.54952
-0.465716,1.55225
-0.465591,1.55396
-0.465466,1.55499
-0.465341,1.55567
-0.465216,1.55704
-0.465091,1.55841
-0.464966,1.55943
-0.464841,1.56114
-0.464716,1.56217
-0.464591,1.56353
-0.464466,1.56524
-0.464341,1.5649
-0.464216,1.56524
-0.464091,1.56695
-0.463966,1.56798
-0.463841,1.56832
-0.463716,1.56969
-0.463591,1.57174
-0.463466,1.57345
-0.463341,1.57447
-0.463216,1.57652
-0.463091,1.57857
-0.462966,1.5796
-0.462841,1.58131
-0.462716,1.58336
-0.462591,1.58541
-0.462466,1.58814
-0.462341,1.59054
-0.462216,1.59156
-0.462091,1.59361
-0.461966,1.596
-0.461841,1.5984
-0.461716,1.60011
-0.461591,1.6025
-0.461466,1.60523
-0.461341,1.60797
-0.461216,1.61002
-0.461091,1.61207
-0.460966,1.61344
-0.460841,1.61549
-0.460716,1.61856
-0.460591,1.61959
-0.460466,1.62061
-0.460341,1.62232
-0.460216,1.62506
-0.460091,1.62677
-0.459966,1.62813
-0.459841,1.63018
-0.459716,1.63189
-0.459591,1.63326
-0.459466,1.63497
-0.459341,1.63634
-0.459216,1.6377
-0.459091,1.63941
-0.458966,1.64112
-0.458841,1.64283
-0.458716,1.64386
-0.458591,1.64591
-0.458466,1.64727
-0.458341,1.64864
-0.458216,1.64967
-0.458091,1.65172
-0.457966,1.65343
-0.457841,1.65445
-0.457716,1.65616
-0.457591,1.65787
-0.457466,1.65992
-0.457341,1.66334
-0.457216,1.66471
-0.457091,1.66539
-0.456966,1.66676
-0.456841,1.66812
-0.456716,1.66983
-0.456591,1.6712
-0.456466,1.67257
-0.456341,1.67394
-0.456216,1.67462
-0.456091,1.67496
-0.455966,1.6753
-0.455841,1.67599
-0.455716,1.67701
-0.455591,1.67838
-0.455466,1.67975
-0.455341,1.68111
-0.455216,1.68248
-0.455091,1.68385
-0.454966,1.68487
-0.454841,1.6859
-0.454716,1.68795
-0.454591,1.68897
-0.454466,1.69
-0.454341,1.69103
-0.454216,1.69205
-0.454091,1.69308
-0.453966,1.69479
-0.453841,1.69581
-0.453716,1.69615
-0.453591,1.69718
-0.453466,1.69786
-0.453341,1.69854
-0.453216,1.70025
-0.453091,1.70094
-0.452966,1.70265
-0.452841,1.70367
-0.452716,1.70436
-0.452591,1.70504
-0.452466,1.70572
-0.452341,1.70709
-0.452216,1.70777
-0.452091,1.70846
-0.451966,1.70948
-0.451841,1.71051
-0.451716,1.71153
-0.451591,1.71222
-0.451466,1.7129
-0.451341,1.71358
-0.451216,1.71461
-0.451091,1.71529
-0.450966,1.71632
-0.450841,1.71666
-0.450716,1.71734
-0.450591,1.71837
-0.450466,1.71803
-0.450341,1.71803
-0.450216,1.71769
-0.450091,1.71803
-0.449966,1.71837
-0.449841,1.71837
-0.449716,1.71837
-0.449591,1.71905
-0.449466,1.71871
-0.449341,1.71905
-0.449216,1.71939
-0.449091,1.72145
-0.448966,1.7235
-0.448841,1.7235
-0.448716,1.72315
-0.448591,1.72247
-0.448466,1.72247
-0.448341,1.72315
-0.448216,1.7235
-0.448091,1.72315
-0.447966,1.72384
-0.447841,1.72384
-0.447716,1.72281
-0.447591,1.72076
-0.447466,1.71939
-0.447341,1.71905
-0.447216,1.71905
-0.447091,1.71871
-0.446966,1.71769
-0.446841,1.717
-0.446716,1.717
-0.446591,1.71632
-0.446466,1.71598
-0.446341,1.71529
-0.446216,1.71427
-0.446091,1.71358
-0.445966,1.7129
-0.445841,1.71188
-0.445716,1.71085
-0.445591,1.71085
-0.445466,1.70948
-0.445341,1.70812
-0.445216,1.70709
-0.445091,1.70709
-0.444966,1.70572
-0.444841,1.70436
-0.444716,1.70333
-0.444591,1.70196
-0.444466,1.70128
-0.444341,1.69991
-0.444216,1.69786
-0.444091,1.69615
-0.443966,1.69444
-0.443841,1.69239
-0.443716,1.69068
-0.443591,1.68829
-0.443466,1.68624
-0.443341,1.68487
-0.443216,1.68282
-0.443091,1.68043
-0.442966,1.67804
-0.442841,1.67564
-0.442716,1.67359
-0.442591,1.67086
-0.442466,1.66778
-0.442341,1.66505
-0.442216,1.66266
-0.442091,1.66026
-0.441966,1.65787
-0.441841,1.65514
-0.441716,1.6524
-0.441591,1.65001
-0.441466,1.64762
-0.441341,1.64454
-0.441216,1.64215
-0.441091,1.6401
-0.440966,1.63805
-0.440841,1.636
-0.440716,1.63463
-0.440591,1.63292
-0.440466,1.63087
-0.440341,1.62848
-0.440216,1.62608
-0.440091,1.62369
-0.439966,1.62198
-0.439841,1.61959
-0.439716,1.61685
-0.439591,1.61378
-0.439466,1.61104
-0.439341,1.60763
-0.439216,1.60489
-0.439091,1.60182
-0.438966,1.59908
-0.438841,1.59737
-0.438716,1.59532
-0.438591,1.59361
-0.438466,1.59088
-0.438341,1.58917
-0.438216,1.58746
-0.438091,1.58575
-0.437966,1.58404
-0.437841,1.58233
-0.437716,1.58097
-0.437591,1.57926
-0.437466,1.57823
-0.437341,1.57618
-0.437216,1.57447
-0.437091,1.5731
-0.436966,1.57174
-0.436841,1.57003
-0.436716,1.56798
-0.436591,1.56627
-0.436466,1.56524
-0.436341,1.56388
-0.436216,1.56285
-0.436091,1.56114
-0.435966,1.55943
-0.435841,1.55772
-0.435716,1.55636
-0.435591,1.55499
-0.435466,1.55328
-0.435341,1.55191
-0.435216,1.5502
-0.435091,1.54849
-0.434966,1.54713
-0.434841,1.54508
-0.434716,1.54337
-0.434591,1.54234
-0.434466,1.54098
-0.434341,1.53995
-0.434216,1.53858
-0.434091,1.53687
-0.433966,1.53448
-0.433841,1.53209
-0.433716,1.53038
-0.433591,1.52833
-0.433466,1.52628
-0.433341,1.52423
-0.433216,1.52286
-0.433091,1.52047
-0.432966,1.51876
-0.432841,1.51705
-0.432716,1.515
-0.432591,1.51363
-0.432466,1.51329
-0.432341,1.51329
-0.432216,1.51192
-0.432091,1.51021
-0.431966,1.50885
-0.431841,1.50782
-0.431716,1.50611
-0.431591,1.5044
-0.431466,1.50235
-0.431341,1.50133
-0.431216,1.50064
-0.431091,1.49791
-0.430966,1.49483
-0.430841,1.49244
-0.430716,1.49107
-0.430591,1.48936
-0.430466,1.488
-0.430341,1.48663
-0.430216,1.4856
-0.430091,1.48424
-0.429966,1.48287
-0.429841,1.48219
-0.429716,1.48082
-0.429591,1.48013
-0.429466,1.47877
-0.429341,1.47774
-0.429216,1.47672
-0.429091,1.47535
-0.428966,1.47398
-0.428841,1.47227
-0.428716,1.47125
-0.428591,1.46988
-0.428466,1.46851
-0.428341,1.46749
-0.428216,1.46612
-0.428091,1.4651
-0.427966,1.46373
-0.427841,1.46304
-0.427716,1.46168
-0.427591,1.46031
-0.427466,1.4586
-0.427341,1.45792
-0.427216,1.45621
-0.427091,1.45484
-0.426966,1.45382
-0.426841,1.45245
-0.426716,1.45142
-0.426591,1.44971
-0.426466,1.44801
-0.426341,1.4463
-0.426216,1.44493
-0.426091,1.4439
-0.425966,1.44219
-0.425841,1.44049
-0.425716,1.43912
-0.425591,1.43844
-0.425466,1.43809
-0.425341,1.43707
-0.425216,1.43638
-0.425091,1.43604
-0.424966,1.43502
-0.424841,1.43331
-0.424716,1.43228
-0.424591,1.43126
-0.424466,1.43057
-0.424341,1.43023
-0.424216,1.43057
-0.424091,1.4316
-0.423966,1.43297
-0.423841,1.43262
-0.423716,1.43194
-0.423591,1.43126
-0.423466,1.43092
-0.423341,1.43057
-0.423216,1.43057
-0.423091,1.43023
-0.422966,1.42921
-0.422841,1.42818
-0.422716,1.42647
-0.422591,1.4251
-0.422466,1.42408
-0.422341,1.42374
-0.422216,1.42374
-0.422091,1.42442
-0.421966,1.42476
-0.421841,1.42476
-0.421716,1.4251
-0.421591,1.4251
-0.421466,1.4251
-0.421341,1.4251
-0.421216,1.4251
-0.421091,1.4251
-0.420966,1.42476
-0.420841,1.42545
-0.420716,1.42613
-0.420591,1.42613
-0.420466,1.42647
-0.420341,1.42613
-0.420216,1.42613
-0.420091,1.42681
-0.419966,1.4275
-0.419841,1.42818
-0.419716,1.42886
-0.419591,1.42955
-0.419466,1.43092
-0.419341,1.4316
-0.419216,1.43297
-0.419091,1.43331
-0.418966,1.43399
-0.418841,1.43433
-0.418716,1.43502
-0.418591,1.43604
-0.418466,1.43673
-0.418341,1.43707
-0.418216,1.43741
-0.418091,1.43775
-0.417966,1.43809
-0.417841,1.43912
-0.417716,1.44014
-0.417591,1.44083
-0.417466,1.44185
-0.417341,1.44288
-0.417216,1.44356
-0.417091,1.44459
-0.416966,1.44493
-0.416841,1.44561
-0.416716,1.4463
-0.416591,1.44732
-0.416466,1.44801
-0.416341,1.44801
-0.416216,1.44869
-0.416091,1.44937
-0.415966,1.45006
-0.415841,1.45142
-0.415716,1.45416
-0.415591,1.45587
-0.415466,1.45689
-0.415341,1.45792
-0.415216,1.45826
-0.415091,1.4586
-0.414966,1.45997
-0.414841,1.46065
-0.414716,1.46099
-0.414591,1.46168
-0.414466,1.46236
-0.414341,1.46236
-0.414216,1.46236
-0.414091,1.4627
-0.413966,1.46339
-0.413841,1.46475
-0.413716,1.46578
-0.413591,1.46646
-0.413466,1.46749
-0.413341,1.4692
-0.413216,1.47022
-0.413091,1.47091
-0.412966,1.47159
-0.412841,1.47262
-0.412716,1.47467
-0.412591,1.47569
-0.412466,1.47637
-0.412341,1.47774
-0.412216,1.47877
-0.412091,1.47979
-0.411966,1.48082
-0.411841,1.48184
-0.411716,1.48321
-0.411591,1.48492
-0.411466,1.48595
-0.411341,1.48663
-0.411216,1.48765
-0.411091,1.48868
-0.410966,1.48971
-0.410841,1.49107
-0.410716,1.49141
-0.410591,1.49278
-0.410466,1.49346
-0.410341,1.49483
-0.410216,1.49552
-0.410091,1.49654
-0.409966,1.49757
-0.409841,1.49928
-0.409716,1.49996
-0.409591,1.5003
-0.409466,1.50098
-0.409341,1.50201
-0.409216,1.50269
-0.409091,1.50372
-0.408966,1.50474
-0.408841,1.50577
-0.408716,1.5068
-0.408591,1.50714
-0.408466,1.50782
-0.408341,1.50885
-0.408216,1.50987
-0.408091,1.5109
-0.407966,1.51158
-0.407841,1.51261
-0.407716,1.51431
-0.407591,1.51671
-0.407466,1.51944
-0.407341,1.52354
-0.407216,1.52594
-0.407091,1.52799
-0.406966,1.52901
-0.406841,1.52935
-0.406716,1.53072
-0.406591,1.53277
-0.406466,1.53516
-0.406341,1.53619
-0.406216,1.53687
-0.406091,1.53756
-0.405966,1.5379
-0.405841,1.53858
-0.405716,1.53961
-0.405591,1.54098
-0.405466,1.54268
-0.405341,1.54439
-0.405216,1.54542
-0.405091,1.54713
-0.404966,1.54918
-0.404841,1.55089
-0.404716,1.5526
-0.404591,1.55396
-0.404466,1.55533
-0.404341,1.55704
-0.404216,1.55909
-0.404091,1.5608
-0.403966,1.56251
-0.403841,1.56388
-0.403716,1.56627
-0.403591,1.56764
-0.403466,1.569
-0.403341,1.57071
-0.403216,1.5731
-0.403091,1.57516
-0.402966,1.57652
-0.402841,1.57823
-0.402716,1.57994
-0.402591,1.58233
-0.402466,1.58404
-0.402341,1.58541
-0.402216,1.58712
-0.402091,1.58917
-0.401966,1.59156
-0.401841,1.59361
