#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-21 14:21:31.473
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 1.6 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.410114,1.93165
-0.409989,1.93268
-0.409864,1.93336
-0.409739,1.93507
-0.409614,1.93575
-0.409489,1.9361
-0.409364,1.93644
-0.409239,1.93644
-0.409114,1.93712
-0.408989,1.93849
-0.408864,1.93917
-0.408739,1.93986
-0.408614,1.94088
-0.408489,1.94259
-0.408364,1.9443
-0.408239,1.94464
-0.408114,1.94567
-0.407989,1.94567
-0.407864,1.94498
-0.407739,1.94532
-0.407614,1.94601
-0.407489,1.94738
-0.407364,1.94806
-0.407239,1.94908
-0.407114,1.95079
-0.406989,1.9525
-0.406864,1.95387
-0.406739,1.95524
-0.406614,1.95626
-0.406489,1.95695
-0.406364,1.95763
-0.406239,1.959
-0.406114,1.959
-0.405989,1.95968
-0.405864,1.96071
-0.405739,1.96105
-0.405614,1.96173
-0.405489,1.9631
-0.405364,1.96412
-0.405239,1.96481
-0.405114,1.96652
-0.404989,1.96823
-0.404864,1.96857
-0.404739,1.96925
-0.404614,1.97062
-0.404489,1.97164
-0.404364,1.97301
-0.404239,1.97335
-0.404114,1.97301
-0.403989,1.97335
-0.403864,1.97472
-0.403739,1.97609
-0.403614,1.9778
-0.403489,1.97814
-0.403364,1.97814
-0.403239,1.97985
-0.403114,1.97985
-0.402989,1.97985
-0.402864,1.98019
-0.402739,1.98019
-0.402614,1.98087
-0.402489,1.98087
-0.402364,1.98156
-0.402239,1.98258
-0.402114,1.98258
-0.401989,1.98326
-0.401864,1.98395
-0.401739,1.98395
-0.401614,1.98395
-0.401489,1.98463
-0.401364,1.98532
-0.401239,1.98566
-0.401114,1.98634
-0.400989,1.986
-0.400864,1.98634
-0.400739,1.98737
-0.400614,1.98702
-0.400489,1.98805
-0.400364,1.98839
-0.400239,1.98839
-0.400114,1.98839
-0.399989,1.98839
-0.399864,1.98839
-0.399739,1.98805
-0.399614,1.98839
-0.399489,1.98873
-0.399364,1.98976
-0.399239,1.98873
-0.399114,1.98839
-0.398989,1.98942
-0.398864,1.98942
-0.398739,1.98907
-0.398614,1.98873
-0.398489,1.98907
-0.398364,1.98942
-0.398239,1.98942
-0.398114,1.98942
-0.397989,1.98976
-0.397864,1.98942
-0.397739,1.98942
-0.397614,1.99044
-0.397489,1.98976
-0.397364,1.98942
-0.397239,1.98976
-0.397114,1.98976
-0.396989,1.98873
-0.396864,1.98771
-0.396739,1.98702
-0.396614,1.98702
-0.396489,1.98771
-0.396364,1.98771
-0.396239,1.98839
-0.396114,1.98873
-0.395989,1.98771
-0.395864,1.98668
-0.395739,1.98532
-0.395614,1.98497
-0.395489,1.98429
-0.395364,1.98292
-0.395239,1.98258
-0.395114,1.98258
-0.394989,1.98224
-0.394864,1.98292
-0.394739,1.98258
-0.394614,1.98292
-0.394489,1.98292
-0.394364,1.9819
-0.394239,1.98121
-0.394114,1.98019
-0.393989,1.97882
-0.393864,1.97745
-0.393739,1.97609
-0.393614,1.97506
-0.393489,1.97404
-0.393364,1.97301
-0.393239,1.97233
-0.393114,1.97198
-0.392989,1.97096
-0.392864,1.96959
-0.392739,1.96857
-0.392614,1.96754
-0.392489,1.96617
-0.392364,1.96412
-0.392239,1.96207
-0.392114,1.96105
-0.391989,1.95934
-0.391864,1.95797
-0.391739,1.9566
-0.391614,1.95524
-0.391489,1.95387
-0.391364,1.9525
-0.391239,1.95079
-0.391114,1.94908
-0.390989,1.94738
-0.390864,1.94635
-0.390739,1.94464
-0.390614,1.94327
-0.390489,1.94225
-0.390364,1.94122
-0.390239,1.93986
-0.390114,1.93917
-0.389989,1.93883
-0.389864,1.93746
-0.389739,1.93644
-0.389614,1.93644
-0.389489,1.93507
-0.389364,1.93405
-0.389239,1.93302
-0.389114,1.93268
-0.388989,1.93165
-0.388864,1.93097
-0.388739,1.93063
-0.388614,1.93029
-0.388489,1.92892
-0.388364,1.92789
-0.388239,1.92721
-0.388114,1.92618
-0.387989,1.92516
-0.387864,1.92447
-0.387739,1.92345
-0.387614,1.92277
-0.387489,1.92208
-0.387364,1.92208
-0.387239,1.92277
-0.387114,1.92379
-0.386989,1.92516
-0.386864,1.92653
-0.386739,1.92687
-0.386614,1.92755
-0.386489,1.92823
-0.386364,1.92823
-0.386239,1.92755
-0.386114,1.92687
-0.385989,1.92653
-0.385864,1.92721
-0.385739,1.92618
-0.385614,1.9255
-0.385489,1.92584
-0.385364,1.92584
-0.385239,1.92584
-0.385114,1.92516
-0.384989,1.92516
-0.384864,1.9255
-0.384739,1.9255
-0.384614,1.92584
-0.384489,1.92516
-0.384364,1.9255
-0.384239,1.9255
-0.384114,1.92516
-0.383989,1.9255
-0.383864,1.9255
-0.383739,1.92516
-0.383614,1.9255
-0.383489,1.9255
-0.383364,1.92482
-0.383239,1.92482
-0.383114,1.92447
-0.382989,1.92413
-0.382864,1.92516
-0.382739,1.92482
-0.382614,1.92413
-0.382489,1.92379
-0.382364,1.92311
-0.382239,1.92208
-0.382114,1.92174
-0.381989,1.9214
-0.381864,1.9214
-0.381739,1.9214
-0.381614,1.92106
-0.381489,1.92106
-0.381364,1.9214
-0.381239,1.92174
-0.381114,1.9214
-0.380989,1.92106
-0.380864,1.92071
-0.380739,1.92071
-0.380614,1.92037
-0.380489,1.92003
-0.380364,1.91935
-0.380239,1.91866
-0.380114,1.91832
-0.379989,1.91866
-0.379864,1.91764
-0.379739,1.91764
-0.379614,1.9173
-0.379489,1.91661
-0.379364,1.91661
-0.379239,1.91661
-0.379114,1.91696
-0.378989,1.91627
-0.378864,1.91696
-0.378739,1.9173
-0.378614,1.9173
-0.378489,1.91764
-0.378364,1.91798
-0.378239,1.91764
-0.378114,1.91764
-0.377989,1.91764
-0.377864,1.91798
-0.377739,1.91832
-0.377614,1.91764
-0.377489,1.91832
-0.377364,1.91764
-0.377239,1.9173
-0.377114,1.91798
-0.376989,1.91764
-0.376864,1.91661
-0.376739,1.91696
-0.376614,1.91696
-0.376489,1.91696
-0.376364,1.91661
-0.376239,1.91627
-0.376114,1.91559
-0.375989,1.91559
-0.375864,1.91593
-0.375739,1.91661
-0.375614,1.91627
-0.375489,1.91593
-0.375364,1.91627
-0.375239,1.91661
-0.375114,1.91696
-0.374989,1.91661
-0.374864,1.91627
-0.374739,1.91627
-0.374614,1.91627
-0.374489,1.91627
-0.374364,1.91627
-0.374239,1.91627
-0.374114,1.91696
-0.373989,1.91764
-0.373864,1.9173
