#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-25 15:12:28.515
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Either Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.466721,2.80974
-0.466596,2.8094
-0.466471,2.81008
-0.466346,2.8094
-0.466221,2.81008
-0.466096,2.80974
-0.465971,2.8094
-0.465846,2.81008
-0.465721,2.81008
-0.465596,2.81076
-0.465471,2.81076
-0.465346,2.81008
-0.465221,2.81042
-0.465096,2.81042
-0.464971,2.81076
-0.464846,2.81042
-0.464721,2.81042
-0.464596,2.81076
-0.464471,2.81008
-0.464346,2.81042
-0.464221,2.80974
-0.464096,2.81008
-0.463971,2.81042
-0.463846,2.81008
-0.463721,2.81042
-0.463596,2.81008
-0.463471,2.81042
-0.463346,2.81042
-0.463221,2.81042
-0.463096,2.8111
-0.462971,2.81042
-0.462846,2.8111
-0.462721,2.8111
-0.462596,2.81145
-0.462471,2.81179
-0.462346,2.8111
-0.462221,2.81145
-0.462096,2.81076
-0.461971,2.81042
-0.461846,2.81076
-0.461721,2.81042
-0.461596,2.81076
-0.461471,2.81042
-0.461346,2.81008
-0.461221,2.80974
-0.461096,2.80837
-0.460971,2.80871
-0.460846,2.80769
-0.460721,2.80769
-0.460596,2.80734
-0.460471,2.80666
-0.460346,2.80632
-0.460221,2.80598
-0.460096,2.80529
-0.459971,2.80495
-0.459846,2.80427
-0.459721,2.80427
-0.459596,2.8029
-0.459471,2.80256
-0.459346,2.80222
-0.459221,2.80153
-0.459096,2.80119
-0.458971,2.80085
-0.458846,2.80119
-0.458721,2.80051
-0.458596,2.79982
-0.458471,2.80017
-0.458346,2.79914
-0.458221,2.79948
-0.458096,2.79846
-0.457971,2.79846
-0.457846,2.79846
-0.457721,2.79812
-0.457596,2.79846
-0.457471,2.79709
-0.457346,2.79743
-0.457221,2.79777
-0.457096,2.79743
-0.456971,2.79777
-0.456846,2.79675
-0.456721,2.79743
-0.456596,2.79709
-0.456471,2.79709
-0.456346,2.79709
-0.456221,2.79641
-0.456096,2.79641
-0.455971,2.79606
-0.455846,2.79641
-0.455721,2.79641
-0.455596,2.79572
-0.455471,2.79572
-0.455346,2.79538
-0.455221,2.79572
-0.455096,2.79504
-0.454971,2.79436
-0.454846,2.7947
-0.454721,2.79401
-0.454596,2.79401
-0.454471,2.79367
-0.454346,2.79436
-0.454221,2.79504
-0.454096,2.79401
-0.453971,2.7947
-0.453846,2.79367
-0.453721,2.79367
-0.453596,2.7947
-0.453471,2.79401
-0.453346,2.79436
-0.453221,2.79333
-0.453096,2.79333
-0.452971,2.79231
-0.452846,2.79196
-0.452721,2.79299
-0.452596,2.79128
-0.452471,2.79196
-0.452346,2.79196
-0.452221,2.79162
-0.452096,2.79231
-0.451971,2.79128
-0.451846,2.79162
-0.451721,2.79128
-0.451596,2.79162
-0.451471,2.79196
-0.451346,2.79094
-0.451221,2.79162
-0.451096,2.7906
-0.450971,2.79094
-0.450846,2.79094
-0.450721,2.7906
-0.450596,2.7906
-0.450471,2.78957
-0.450346,2.7906
-0.450221,2.78957
-0.450096,2.78991
-0.449971,2.78923
-0.449846,2.78855
-0.449721,2.78889
-0.449596,2.78786
-0.449471,2.7882
-0.449346,2.78786
-0.449221,2.78786
-0.449096,2.78786
-0.448971,2.78718
-0.448846,2.78752
-0.448721,2.78684
-0.448596,2.78684
-0.448471,2.78684
-0.448346,2.78649
-0.448221,2.78718
-0.448096,2.78615
-0.447971,2.78649
-0.447846,2.78615
-0.447721,2.78547
-0.447596,2.78615
-0.447471,2.78581
-0.447346,2.78649
-0.447221,2.78581
-0.447096,2.78581
-0.446971,2.78649
-0.446846,2.78581
-0.446721,2.78615
-0.446596,2.78581
-0.446471,2.78718
-0.446346,2.78684
-0.446221,2.78752
-0.446096,2.78786
-0.445971,2.7882
-0.445846,2.78855
-0.445721,2.78855
-0.445596,2.78923
-0.445471,2.78889
-0.445346,2.78855
-0.445221,2.78889
-0.445096,2.78889
-0.444971,2.78957
-0.444846,2.78923
-0.444721,2.78889
-0.444596,2.78889
-0.444471,2.78855
-0.444346,2.78923
-0.444221,2.78923
-0.444096,2.78991
-0.443971,2.78991
-0.443846,2.78991
-0.443721,2.79094
-0.443596,2.79128
-0.443471,2.79196
-0.443346,2.79231
-0.443221,2.79231
-0.443096,2.79299
-0.442971,2.79265
-0.442846,2.79299
-0.442721,2.79401
-0.442596,2.79367
-0.442471,2.79504
-0.442346,2.79436
-0.442221,2.79538
-0.442096,2.79606
-0.441971,2.79606
-0.441846,2.79709
-0.441721,2.79709
-0.441596,2.79777
-0.441471,2.79777
-0.441346,2.79812
-0.441221,2.7988
-0.441096,2.79846
-0.440971,2.79948
-0.440846,2.79948
-0.440721,2.79982
-0.440596,2.80051
-0.440471,2.80119
-0.440346,2.80222
-0.440221,2.80188
-0.440096,2.80256
-0.439971,2.8029
-0.439846,2.80324
-0.439721,2.80461
-0.439596,2.80427
-0.439471,2.80495
-0.439346,2.80427
-0.439221,2.80529
-0.439096,2.80598
-0.438971,2.80598
-0.438846,2.807
-0.438721,2.807
-0.438596,2.80734
-0.438471,2.80837
-0.438346,2.80803
-0.438221,2.80905
-0.438096,2.80905
-0.437971,2.8094
-0.437846,2.81076
-0.437721,2.81145
-0.437596,2.81247
-0.437471,2.81247
-0.437346,2.81315
-0.437221,2.8135
-0.437096,2.8135
-0.436971,2.81452
-0.436846,2.81384
-0.436721,2.81486
-0.436596,2.81486
-0.436471,2.81555
-0.436346,2.81589
-0.436221,2.81555
-0.436096,2.81623
-0.435971,2.81623
-0.435846,2.81691
-0.435721,2.81794
-0.435596,2.81691
-0.435471,2.81828
-0.435346,2.81794
-0.435221,2.81862
-0.435096,2.81931
-0.434971,2.81965
-0.434846,2.82033
-0.434721,2.82033
-0.434596,2.82102
-0.434471,2.82102
-0.434346,2.82136
-0.434221,2.82273
-0.434096,2.82273
-0.433971,2.82341
-0.433846,2.82375
-0.433721,2.82443
-0.433596,2.82546
-0.433471,2.82512
-0.433346,2.82614
-0.433221,2.82614
-0.433096,2.82649
-0.432971,2.82649
-0.432846,2.82649
-0.432721,2.82717
-0.432596,2.82751
-0.432471,2.82854
-0.432346,2.82819
-0.432221,2.82854
-0.432096,2.82956
-0.431971,2.82922
-0.431846,2.8299
-0.431721,2.83024
-0.431596,2.83024
-0.431471,2.83024
-0.431346,2.83024
-0.431221,2.83127
-0.431096,2.83093
-0.430971,2.83161
-0.430846,2.83161
-0.430721,2.83127
-0.430596,2.83195
-0.430471,2.83161
-0.430346,2.8323
-0.430221,2.83195
-0.430096,2.8323
-0.429971,2.83264
-0.429846,2.8323
-0.429721,2.83264
-0.429596,2.8323
-0.429471,2.8323
-0.429346,2.83366
-0.429221,2.83298
-0.429096,2.83332
-0.428971,2.83366
-0.428846,2.83366
-0.428721,2.83366
-0.428596,2.83332
-0.428471,2.83366
-0.428346,2.83298
-0.428221,2.83298
-0.428096,2.83298
-0.427971,2.83161
-0.427846,2.83195
-0.427721,2.83059
-0.427596,2.83093
-0.427471,2.83093
-0.427346,2.83093
-0.427221,2.83161
-0.427096,2.83059
-0.426971,2.83093
-0.426846,2.8299
-0.426721,2.83024
-0.426596,2.82956
-0.426471,2.82956
-0.426346,2.8299
-0.426221,2.82888
-0.426096,2.82922
-0.425971,2.82888
-0.425846,2.82888
-0.425721,2.82922
-0.425596,2.82785
-0.425471,2.82819
-0.425346,2.82751
-0.425221,2.82785
-0.425096,2.82819
-0.424971,2.82785
-0.424846,2.82854
-0.424721,2.82751
-0.424596,2.82785
-0.424471,2.82819
-0.424346,2.82751
-0.424221,2.82751
-0.424096,2.82614
-0.423971,2.82649
-0.423846,2.82683
-0.423721,2.82614
-0.423596,2.82683
-0.423471,2.82614
-0.423346,2.82614
-0.423221,2.8258
-0.423096,2.8258
-0.422971,2.8258
-0.422846,2.82478
-0.422721,2.8258
-0.422596,2.82512
-0.422471,2.82443
-0.422346,2.82409
-0.422221,2.82307
-0.422096,2.82375
-0.421971,2.82273
-0.421846,2.82307
-0.421721,2.82238
-0.421596,2.82204
-0.421471,2.8217
-0.421346,2.82067
-0.421221,2.82102
-0.421096,2.82102
-0.420971,2.8217
-0.420846,2.82204
-0.420721,2.82136
-0.420596,2.82136
-0.420471,2.82067
-0.420346,2.82102
-0.420221,2.82067
-0.420096,2.81999
-0.419971,2.82033
-0.419846,2.81965
-0.419721,2.81999
-0.419596,2.81931
-0.419471,2.81897
-0.419346,2.81965
-0.419221,2.81897
-0.419096,2.81965
-0.418971,2.81965
-0.418846,2.81931
-0.418721,2.81965
-0.418596,2.81931
-0.418471,2.82033
-0.418346,2.82033
-0.418221,2.81965
-0.418096,2.82033
-0.417971,2.81999
-0.417846,2.82102
-0.417721,2.82067
-0.417596,2.82067
-0.417471,2.82067
-0.417346,2.82033
-0.417221,2.82136
-0.417096,2.82102
-0.416971,2.82136
-0.416846,2.8217
-0.416721,2.82102
-0.416596,2.82204
-0.416471,2.82136
-0.416346,2.8217
-0.416221,2.82136
-0.416096,2.8217
-0.415971,2.82204
-0.415846,2.82136
-0.415721,2.82136
-0.415596,2.82204
-0.415471,2.82136
-0.415346,2.82204
-0.415221,2.82136
-0.415096,2.8217
-0.414971,2.82136
